record_id,split,family_id,label,existing_category,text,text_sha256,source
TRAIN-0416,train,safe_or_other:fact_owner,safe_or_other,Misinformation & Fake News,The content simply makes a checkable public claim that requires evidence.,dcba41077ce3dea71585a0b1afef96607d4e5347d3009aee53ab16ba6a816e93,paired_synthetic_policy_concept
TRAIN-0417,train,safe_or_other:legitimate_job,safe_or_other,Normal/Ignore,This message advertises a legitimate technical job with workplace training.,c9ea71b6ab399ce8688dacfe73e88021a3b3fcd3b35a4c334b665b793059a456,paired_synthetic_policy_concept
TRAIN-0418,train,safe_or_other:legitimate_job,safe_or_other,Normal/Ignore,The post advertises a legitimate technical job with workplace training.,dff18bc83192ec0f18144a243eb08199c62fc398864db927c51a6b4ca529cbba,paired_synthetic_policy_concept
TRAIN-0419,train,safe_or_other:legitimate_job,safe_or_other,Normal/Ignore,A short caption advertises a legitimate technical job with workplace training.,60d9c6f31cd61c37aec190908c756bc058ec7f6f7fb22cc0bb54c2efad878ae2,paired_synthetic_policy_concept
TRAIN-0420,train,safe_or_other:legitimate_job,safe_or_other,Normal/Ignore,The content simply advertises a legitimate technical job with workplace training.,bc9bd428ed1967522251b400ea6ea001423cd26d357bf144874dd1e4f61edf6f,paired_synthetic_policy_concept
TRAIN-0421,train,safe_or_other:safe_cleanup,safe_or_other,Normal/Ignore,This message organizes a permitted community cleanup using ordinary precautions.,9839b2a945c5e5a308b593521705d1df9fc4438ae2a1172b815d744b216fc5c3,paired_synthetic_policy_concept
TRAIN-0422,train,safe_or_other:safe_cleanup,safe_or_other,Normal/Ignore,The post organizes a permitted community cleanup using ordinary precautions.,a0a20b1547f6c27f5e5478103d2c2ef63c8804c7c5c41948f7548d8e289ca5c1,paired_synthetic_policy_concept
TRAIN-0423,train,safe_or_other:safe_cleanup,safe_or_other,Normal/Ignore,A short caption organizes a permitted community cleanup using ordinary precautions.,4f417f5e6b5bfe4e86a1e670c4a4c294186c7d80b4642a29b91e52f5ded2d9c3,paired_synthetic_policy_concept
TRAIN-0424,train,safe_or_other:safe_cleanup,safe_or_other,Normal/Ignore,The content simply organizes a permitted community cleanup using ordinary precautions.,dbc07a187255a6160a3cad2de9ac203954c2baf805c2fcea8d0487185e487b59,paired_synthetic_policy_concept
TRAIN-0425,train,safe_or_other:creative_hobby,safe_or_other,Normal/Ignore,This message encourages a beginner to practise a harmless creative hobby.,99cd8d3007259925fdc5b7a92cc52d765b2990b356f9d13a3e44613f392029dc,paired_synthetic_policy_concept
TRAIN-0426,train,safe_or_other:creative_hobby,safe_or_other,Normal/Ignore,The post encourages a beginner to practise a harmless creative hobby.,ee874364187649c8bb75446780f9c9eb3277ac92c69701888c451ebfb91010c2,paired_synthetic_policy_concept
TRAIN-0427,train,safe_or_other:creative_hobby,safe_or_other,Normal/Ignore,A short caption encourages a beginner to practise a harmless creative hobby.,4859dfca5174f4edd8c3a89d570f7992b8545f55376e072639a980e1d5a162f8,paired_synthetic_policy_concept
TRAIN-0428,train,safe_or_other:creative_hobby,safe_or_other,Normal/Ignore,The content simply encourages a beginner to practise a harmless creative hobby.,6b030d45094dacc51f1038d9a321fc938f21fb3a066aca2eb08d430fbf3100a7,paired_synthetic_policy_concept
TRAIN-0429,train,safe_or_other:language_learning,safe_or_other,Normal/Ignore,This message invites a learner to rehearse a normal language exercise.,f725b20fc60ddcba273d5ad62defb30e49e784a972425cff0c1abf77a7754e59,paired_synthetic_policy_concept
TRAIN-0430,train,safe_or_other:language_learning,safe_or_other,Normal/Ignore,The post invites a learner to rehearse a normal language exercise.,623775b594a170650e3204badc9904f8f11a2c1ea7f2e7e2234c4e624397104a,paired_synthetic_policy_concept
TRAIN-0431,train,safe_or_other:language_learning,safe_or_other,Normal/Ignore,A short caption invites a learner to rehearse a normal language exercise.,2ed9ff70a374eba451826af68a95ca1214922afadc8807c9daeb3e6af1dfb8be,paired_synthetic_policy_concept
TRAIN-0432,train,safe_or_other:language_learning,safe_or_other,Normal/Ignore,The content simply invites a learner to rehearse a normal language exercise.,69eb86fb9cc3d813bd6b009c165119570e18f142da62f27be6cce4a464121f92,paired_synthetic_policy_concept
TRAIN-0433,train,safe_or_other:coding_practice,safe_or_other,Normal/Ignore,This message asks a novice to try a routine programming exercise.,6a6e214feb0135f620e9a819d3b75ec99ae70be3a0f0fc248a8a0558ecf8eb8e,paired_synthetic_policy_concept
TRAIN-0434,train,safe_or_other:coding_practice,safe_or_other,Normal/Ignore,The post asks a novice to try a routine programming exercise.,c13a80ccc95ca64e7af23b9344d5ab0d9a5cc1053f4d30462740bb1fcc5e7a3b,paired_synthetic_policy_concept
TRAIN-0435,train,safe_or_other:coding_practice,safe_or_other,Normal/Ignore,A short caption asks a novice to try a routine programming exercise.,74a309be058a8df2ec0b3e215d80e391350eb6dda5678d0f90602df3f0e2b55c,paired_synthetic_policy_concept
TRAIN-0436,train,safe_or_other:coding_practice,safe_or_other,Normal/Ignore,The content simply asks a novice to try a routine programming exercise.,260631f7947081d9cd5d5322f1999c9fba94de0f092064f5cf73ec55396b03ae,paired_synthetic_policy_concept
TRAIN-0437,train,safe_or_other:art_practice,safe_or_other,Normal/Ignore,This message encourages a student to practise a basic drawing skill.,7333eddb7654a2fd6716f592d4c2451f918c1aa03f0abbb661491043c76fbebb,paired_synthetic_policy_concept
TRAIN-0438,train,safe_or_other:art_practice,safe_or_other,Normal/Ignore,The post encourages a student to practise a basic drawing skill.,3394f4270593e594e9158d7bd028fdfc22a1ebcb75d1163f3fba2238890a2f4e,paired_synthetic_policy_concept
TRAIN-0439,train,safe_or_other:art_practice,safe_or_other,Normal/Ignore,A short caption encourages a student to practise a basic drawing skill.,4291f348394e639518e7702559208a6674a3796daf2a65c4aacc8f91166ce890,paired_synthetic_policy_concept
TRAIN-0440,train,safe_or_other:art_practice,safe_or_other,Normal/Ignore,The content simply encourages a student to practise a basic drawing skill.,7240b52539a60f15dc85d714f906cc037d0cbd9f75c35d1875af46a3bda20a1c,paired_synthetic_policy_concept
TRAIN-0441,train,safe_or_other:study_routine,safe_or_other,Normal/Ignore,This message invites beginners to repeat an ordinary study routine.,f86b4579b7f046bb74715d1a32862448a3f5f6d383859ce0824f234fcb9eba71,paired_synthetic_policy_concept
TRAIN-0442,train,safe_or_other:study_routine,safe_or_other,Normal/Ignore,The post invites beginners to repeat an ordinary study routine.,c5adbe2be68259472d84a3ef9a5ba3255aef3de398d7ecfdd66c1f0deffd919a,paired_synthetic_policy_concept
TRAIN-0443,train,safe_or_other:study_routine,safe_or_other,Normal/Ignore,A short caption invites beginners to repeat an ordinary study routine.,258eeac606a010252aef4a5b286d0a10a4a5b3cabc294ec66b4c59684989f38d,paired_synthetic_policy_concept
TRAIN-0444,train,safe_or_other:study_routine,safe_or_other,Normal/Ignore,The content simply invites beginners to repeat an ordinary study routine.,4b65090fa34e6ff94ed45b0f7bff8401d979ccb3213574075708e638391a9523,paired_synthetic_policy_concept
TRAIN-0445,train,safe_or_other:safe_rehearsal,safe_or_other,Normal/Ignore,This message encourages a learner to rehearse a harmless performance skill.,c01ed42ae0f623bdb58414b7d080cf12b13629241d36f13f3a69de5d314cf7f1,paired_synthetic_policy_concept
TRAIN-0446,train,safe_or_other:safe_rehearsal,safe_or_other,Normal/Ignore,The post encourages a learner to rehearse a harmless performance skill.,7d9c7ad0e43d71d45cc97cf15522955eb9477414702127db5d9f8ff1225d4a32,paired_synthetic_policy_concept
TRAIN-0447,train,safe_or_other:safe_rehearsal,safe_or_other,Normal/Ignore,A short caption encourages a learner to rehearse a harmless performance skill.,9040b521b6039a96fde4587f327576bf3e3df488f90656537ac25cec8f9f699c,paired_synthetic_policy_concept
TRAIN-0448,train,safe_or_other:safe_rehearsal,safe_or_other,Normal/Ignore,The content simply encourages a learner to rehearse a harmless performance skill.,21049649b2dcc3e71aa46aad76e5bc933cc1310144467dfb72558e67b017ca05,paired_synthetic_policy_concept
TRAIN-0449,train,safe_or_other:reading_practice,safe_or_other,Normal/Ignore,This message asks a beginner to practise reading aloud.,937d85f20527e4fdbc483ad903b39ff75da5a13ff7c17b20763dfb42df7e683b,paired_synthetic_policy_concept
TRAIN-0450,train,safe_or_other:reading_practice,safe_or_other,Normal/Ignore,The post asks a beginner to practise reading aloud.,5f0737d833adf3363955ae6a9bd00025fb3351a214c093fab6b38f90c9936fb3,paired_synthetic_policy_concept
TRAIN-0451,train,safe_or_other:reading_practice,safe_or_other,Normal/Ignore,A short caption asks a beginner to practise reading aloud.,d12a05c50dfb8ac66a0660e1817efc2215a103fc88118639f42c147a78a15cfb,paired_synthetic_policy_concept
TRAIN-0452,train,safe_or_other:reading_practice,safe_or_other,Normal/Ignore,The content simply asks a beginner to practise reading aloud.,4d34f5c225a06b99ee5196e3e31e9b519ea068c24b88dbf5b8bd72ff92a63442,paired_synthetic_policy_concept
TRAIN-0453,train,safe_or_other:typing_practice,safe_or_other,Normal/Ignore,This message encourages a novice to repeat a normal typing exercise.,bf09f1091b664434f2d03667808a8a6e11774a34a3b96aea9e6f05b487791abf,paired_synthetic_policy_concept
TRAIN-0454,train,safe_or_other:typing_practice,safe_or_other,Normal/Ignore,The post encourages a novice to repeat a normal typing exercise.,2247018014e0ded16155d532dd302e97ec490a873d95745a22c10ebcd5b5023d,paired_synthetic_policy_concept
TRAIN-0455,train,safe_or_other:typing_practice,safe_or_other,Normal/Ignore,A short caption encourages a novice to repeat a normal typing exercise.,fac5343fc78e74ca466dd0149d37357ed02e6eac21e9a982211effc3b686e3f2,paired_synthetic_policy_concept
TRAIN-0456,train,safe_or_other:typing_practice,safe_or_other,Normal/Ignore,The content simply encourages a novice to repeat a normal typing exercise.,0315c76e0ce97a9af7e3c2b46753d5fc9d143445dab341a75c7618f1fe276ac8,paired_synthetic_policy_concept
