record_id,group,text,expected_category,existing_category,existing_action,existing_review
LEXICAL_AND_CAPABILITY_BOUNDARIES-009,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 9.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-010,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 10.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-011,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 11.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-012,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 12.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-013,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 13.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-014,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 14.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-015,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 15.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-016,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 16.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-017,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 17.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-018,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 18.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-019,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 19.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-020,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 20.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-021,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 21.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-022,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 22.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-023,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 23.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-024,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 24.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-025,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 25.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-026,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 26.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-027,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 27.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-028,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 28.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-029,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 29.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-030,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 30.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-031,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 31.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-032,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 32.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-033,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 33.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-034,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 34.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-035,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 35.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-036,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 36.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-037,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 37.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-038,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 38.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-039,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 39.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-040,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 40.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-041,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 41.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-042,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 42.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-043,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 43.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-044,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 44.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-045,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 45.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-046,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 46.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-047,lexical_and_capability_boundaries,The search page lists a ransomware policy heading as a topic; lexical case 47.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-048,lexical_and_capability_boundaries,A benign note quotes a fictional botnet name without any attachment; lexical case 48.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-049,lexical_and_capability_boundaries,The document indexes a computer virus glossary without distribution or capability evidence; lexical case 49.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_CAPABILITY_BOUNDARIES-050,lexical_and_capability_boundaries,An ordinary taxonomy includes a malware dictionary entry; lexical case 50.,Normal/Ignore,Normal/Ignore,Allow,False
