split,label,family,text
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to mock the community's deity.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to ridicule the community's spiritual leader.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to vilify the community's faith founder.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to demean the community's religious figurehead.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to humiliate the community's deity.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to insult the community's spiritual leader.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to degrade the community's faith founder.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to revile the community's religious figurehead.
train,religiously_offensive,religious_figure_train_frame_3,A message celebrates a plan to deride the community's deity.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to burn the temple.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to torch the gurudwara.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to destroy the chapel.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to damage the altar.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to demolish the place of worship.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to raze the sacred site.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to level the temple.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to wreck the gurudwara.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to vandalize the chapel.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to deface the altar.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to desecrate the place of worship.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to profane the sacred site.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to tear down the temple.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to dismantle the gurudwara.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to cover with obscene messages the chapel.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to smash fixtures inside the altar.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to burn the place of worship.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to torch the sacred site.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to destroy the temple.
train,religiously_offensive,religious_place_train_frame_0,The post urges its audience to damage the gurudwara.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should torch a church.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should destroy a gurdwara.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should damage a monastery.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should demolish a prayer hall.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should raze a worship building.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should level a devotional sanctuary.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should wreck a church.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should vandalize a gurdwara.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should deface a monastery.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should desecrate a prayer hall.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should profane a worship building.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should tear down a devotional sanctuary.
train,religiously_offensive,religious_place_train_frame_1,A public account tells supporters they should dismantle a church.
