qid,primary_name,aliases_json,matchable_aliases_json,primary_name_match_allowed,wikidata_class_qids_json,wikidata_class_labels_json,community_status,confirmed_legal_designation,eligible_for_review_routing,eligible_for_automatic_category,automatic_enforcement_allowed,neutral_mention_is_violation,exact_match_only,behavior_context_required,source_url,source_modified_utc,source_revision,retrieved_utc,license,license_url
Q63254180,National Thowheeth Jama'ath,"[""NTJ"",""جماعة التوحيد الوطنية""]","[""جماعة التوحيد الوطنية""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q63254180,2026-02-21T10:08:16Z,2465235880,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2991612,National Universitary Concentration,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2991612,2024-04-18T21:41:31Z,2132278757,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q790144,National Vanguard,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q790144,2026-07-18T08:51:11Z,2519026752,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q22004305,National Vauguard,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q22004305,2025-10-01T21:45:05Z,2411590538,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q118903344,New World Liberation Front,"[""NWLF""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q118903344,2024-05-31T14:22:45Z,2169500019,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2065842,Nihilist Faction,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2065842,2024-11-26T21:40:29Z,2280122518,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18702437,Nineveh Plain Protection Units,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18702437,2025-03-12T17:39:12Z,2323702745,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18157945,Northern Storm Brigade,"[""Liwā' 'Āṣifat ash-Shamāl"",""لواء عاصفة الشمال""]","[""Liwā' 'Āṣifat ash-Shamāl"",""لواء عاصفة الشمال""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18157945,2024-11-29T21:17:00Z,2281440090,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q11250219,Northwest Youth League,"[""Northwest Youth Association"",""Seobuk Cheongnyeonhoe"",""Sŏbuk Ch'ŏngnyŏndan""]","[""Northwest Youth Association"",""Seobuk Cheongnyeonhoe"",""Sŏbuk Ch'ŏngnyŏndan""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q11250219,2026-04-13T16:26:28Z,2481071742,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q97148297,NSU 2.0,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q97148297,2024-12-20T13:10:03Z,2289840126,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3879212,Nuclei Armati Proletari,"[""Armed Proletarian Cells"",""NAP""]","[""Armed Proletarian Cells""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3879212,2025-07-07T18:41:46Z,2375435084,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q22909015,Nuove Brigate Rosse,"[""Nuove BR""]","[""Nuove BR""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q22909015,2024-09-13T11:27:08Z,2247556222,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3777460,October 22 Group,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3777460,2025-07-09T05:55:34Z,2376512289,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3355428,Ordine Nero,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3355428,2026-07-18T08:51:20Z,2519026791,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2029324,Ordine Nuovo,"[""Movimento Politico Ordine Nuovo"",""Ordine Nuovo (politické hnutí : Itálie)""]","[""Movimento Politico Ordine Nuovo"",""Ordine Nuovo (politické hnutí : Itálie)""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2029324,2026-07-18T08:51:15Z,2519026767,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q109570504,Organization of the Oppressed on Earth,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q109570504,2021-11-15T21:47:58Z,1528344671,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q844787,Organization of Ukrainian Nationalists,"[""OUN""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q844787,2026-07-02T17:28:31Z,2513188967,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q30141823,Orly group,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q30141823,2017-12-17T08:45:01Z,610184691,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q721306,Osbat al-Ansar,"[""Asbat Al-Ansar""]","[""Asbat Al-Ansar""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q721306,2025-11-13T16:46:02Z,2429140192,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1459585,Pakistani Taliban,"[""Tehreek-e-Taliban-e-Pakistan""]","[""Tehreek-e-Taliban-e-Pakistan""]",True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1459585,2026-03-06T07:32:09Z,2469759784,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q4121868,Parti Azadi Kurdistan,"[""Kurdistan Freedom Party"",""PAK"",""Revolutionaries' Union of Kurdistan""]","[""Kurdistan Freedom Party"",""Revolutionaries' Union of Kurdistan""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q4121868,2026-07-14T20:17:06Z,2517500933,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q115639872,Patriotic Union,"[""Patriotische Union""]","[""Patriotische Union""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q115639872,2025-02-22T21:21:42Z,2315457233,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3113069,People's Liberation Army of Manipur,"[""PLA-MP"",""PLAM""]","[""PLA-MP""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3113069,2026-08-08T15:06:36Z,2528833632,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q636947,People's Mojahedin Organization of Iran,"[""Cult of Rajavi"",""Iranian Mojahedin"",""MEK"",""MKI"",""MKO"",""Mujahedin-e Khalq"",""Mujahedin-e Khalq Organization"",""National Movement of Mojahedin"",""People's Mojahedin"",""People's Mojahedin of Iran"",""People's Mojahedin Organisation of Iran"",""People's Mujahedin"",""People's Mujahedin of Iran"",""PMO"",""PMOI"",""Rajavi Cult""]","[""Cult of Rajavi"",""Iranian Mojahedin"",""Mujahedin-e Khalq"",""Mujahedin-e Khalq Organization"",""National Movement of Mojahedin"",""People's Mojahedin"",""People's Mojahedin of Iran"",""People's Mojahedin Organisation of Iran"",""People's Mujahedin"",""People's Mujahedin of Iran"",""Rajavi Cult""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q636947,2026-07-25T16:22:30Z,2522561398,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2140216,People's Revolutionary Army,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2140216,2026-07-31T03:40:17Z,2525042362,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q325034,Peter group,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q325034,2025-11-29T22:32:14Z,2435849344,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2031598,Popular Forces 25 April,"[""Forças Populares 25 de abril"",""FP 25 de abril"",""FP-25""]","[""Forças Populares 25 de abril"",""FP 25 de abril"",""FP-25""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2031598,2026-05-25T22:00:07Z,2497501361,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q921699,Popular Front for the Liberation of Palestine – General Command,"[""PFLP-GC""]","[""PFLP-GC""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q921699,2026-08-09T20:12:00Z,2529337490,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q4313411,Popular Front for the Liberation of Palestine – Special Command,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q4313411,2026-06-26T04:20:19Z,2510620991,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2354326,Prima Linea,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2354326,2025-07-05T03:49:37Z,2373754492,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q108873157,Projecto Global (FP 25 de Abril),"[""Global Project""]","[""Global Project""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q108873157,2025-11-19T01:24:00Z,2431360981,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18412532,Protection Force of Sinjar,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18412532,2025-03-15T13:57:56Z,2325070438,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q29096457,Proud Boys,"[""POYB""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q29096457,2026-07-02T10:21:22Z,2513006980,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q7286956,Raleigh jihad group,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q7286956,2023-10-17T20:02:48Z,1992782189,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1122988,Real Irish Republican Army,"[""Dissident Irish Republican Army"",""New IRA"",""Real IRA"",""RIRA"",""The Real Irish Republican Army""]","[""Dissident Irish Republican Army"",""New IRA"",""Real IRA"",""The Real Irish Republican Army""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1122988,2026-06-22T16:00:44Z,2509263925,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2048554,Red Armenian army,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2048554,2024-04-01T20:13:40Z,2116826104,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q102734,Red Army Faction,"[""Baader-Meinhof Gang"",""Baader-Meinhof Group"",""RAF""]","[""Baader-Meinhof Gang"",""Baader-Meinhof Group""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q102734,2026-07-27T08:29:16Z,2523302522,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q194019,Red Brigades,"[""BR"",""Brigate Rosse""]","[""Brigate Rosse""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q194019,2026-06-02T22:57:50Z,2501239802,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q10316914,Red Legion,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q10316914,2024-03-09T16:37:55Z,2098148046,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q117589699,Red Path,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q117589699,2025-02-26T20:19:37Z,2317445242,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3427726,Resistenza Corsa,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3427726,2021-02-24T02:36:47Z,1368730162,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q155801,Revolutionary Armed Forces of Colombia,"[""FARC"",""FARC–EP"",""Revolutionary Armed Forces of Colombia—People's Army""]","[""FARC–EP"",""Revolutionary Armed Forces of Colombia—People's Army""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q155801,2026-07-23T21:27:36Z,2521833935,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18239036,Revolutionary Brigades,"[""Brigadas Revolucionárias""]","[""Brigadas Revolucionárias""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18239036,2026-03-31T16:15:43Z,2476744919,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3684386,Revolutionary Communist Committees,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3684386,2026-02-20T22:19:47Z,2465059207,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q107349972,Revolutionary Front for Proletarian Action,"[""FRAP""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q107349972,2023-11-12T18:14:18Z,2009753599,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3118096,Revolutionary Internationalist Action Groups,"[""Groupes d'action révolutionnaires internationalistes""]","[""Groupes d'action révolutionnaires internationalistes""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3118096,2026-04-26T03:36:35Z,2484739853,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q197581,Revolutionary Organization 17 November,"[""17N"",""N17""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q197581,2026-08-05T17:13:30Z,2527699737,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q611202,Revolutionary People's Liberation Party–Front,"[""DHKP-C"",""dhkpc"",""Revolutionary Left""]","[""DHKP-C"",""dhkpc"",""Revolutionary Left""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q611202,2026-06-06T12:00:01Z,2502561123,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1346416,Revolutionary Struggle,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1346416,2026-06-29T21:53:29Z,2511979460,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2862996,Revolutionary Workers Association (Liberation Faction),[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2862996,2025-02-07T15:46:27Z,2308278787,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1752165,Riyad-us Saliheen Brigade of Martyrs,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1752165,2025-11-20T10:29:17Z,2431861648,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q60748971,Rouse the Believers,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q60748971,2025-01-05T00:35:42Z,2294889698,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q31886605,Russian Imperial Movement,"[""Imperial Legion"",""RID"",""RIL"",""RIM"",""Russian Imperial Legion"",""Russkoe Imperskoye Dvizheniye"",""Russkoie Imperskoe Dvizhenie"",""Saint Petersburg Imperial Legion""]","[""Imperial Legion"",""Russian Imperial Legion"",""Russkoe Imperskoye Dvizheniye"",""Russkoie Imperskoe Dvizhenie"",""Saint Petersburg Imperial Legion""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q31886605,2026-06-23T13:32:36Z,2509583472,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q583550,Résistance internationaliste,"[""Resistance internationaliste""]","[""Resistance internationaliste""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q583550,2026-05-31T17:46:41Z,2500231296,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q22931337,Sabireen Movement,"[""حركة الصابرين حصن"",""Ḥarakah aṣ-Ṣābirīn Naṣran li-Filasṭīn""]","[""حركة الصابرين حصن"",""Ḥarakah aṣ-Ṣābirīn Naṣran li-Filasṭīn""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q22931337,2026-06-26T07:00:26Z,2510641260,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q10291926,Secret Group,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q10291926,2025-04-12T11:57:20Z,2337222197,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1816350,Sect of Revolutionaries,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1816350,2026-07-28T12:36:19Z,2523919334,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q112189251,Segunda Marquetalia,"[""FARC-EP (Segunda Marquetalia)"",""Second Marquetalia"",""SM-FARC/EP""]","[""FARC-EP (Segunda Marquetalia)"",""Second Marquetalia"",""SM-FARC/EP""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q112189251,2025-04-15T21:49:29Z,2338313096,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q20050674,Sheikh Omar Hadid Brigade,"[""لواء الشيخ عمر حديد""]","[""لواء الشيخ عمر حديد""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q20050674,2025-12-03T20:40:58Z,2437751313,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q207854,Shining Path,"[""Communist Party of Peru – Shining Path"",""PCP-SL"",""Sendero Luminoso""]","[""Communist Party of Peru – Shining Path"",""PCP-SL"",""Sendero Luminoso""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q207854,2026-06-17T10:21:48Z,2506972474,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1732332,Shino Renmei,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1732332,2024-06-19T22:52:50Z,2184045543,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q60750651,Sicarii (terrorist group),[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q60750651,2025-05-20T13:48:41Z,2350542728,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1586503,Sinaloa Cartel,"[""Cartel de Sinaloa"",""CDS"",""El Chapo Organization"",""Pacific Cartel""]","[""Cartel de Sinaloa"",""El Chapo Organization"",""Pacific Cartel""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1586503,2026-06-29T21:14:58Z,2511962583,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q12205977,Society of the Revival of Islamic Heritage,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q12205977,2024-09-02T18:14:22Z,2242284672,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18210320,Soldiers of Egypt,"[""Ajnad Misr""]","[""Ajnad Misr""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18210320,2025-11-13T14:52:27Z,2429108646,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q23900352,Sons of the Gestapo,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q23900352,2017-01-30T14:33:37Z,439408951,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q452881,South Tyrolean Liberation Committee,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q452881,2025-12-09T19:14:22Z,2440196191,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2579563,SR Combat Organization,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2579563,2026-03-23T02:03:37Z,2474723111,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
