record_id,group,text,expected_category,existing_category,existing_action,existing_review
ESTABLISHED_OWNER-012,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 12.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-013,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 13.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-014,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 14.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-015,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 15.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-016,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 16.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-017,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 17.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-018,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 18.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-019,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 19.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-020,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 20.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-021,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 21.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-022,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 22.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-023,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 23.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-024,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 24.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-025,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 25.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-026,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 26.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-027,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 27.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-028,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 28.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-029,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 29.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-030,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 30.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-031,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 31.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-032,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 32.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-033,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 33.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-034,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 34.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-035,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 35.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-036,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 36.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-037,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 37.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-038,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 38.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-039,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 39.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-040,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 40.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-041,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 41.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-042,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 42.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-043,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 43.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-044,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 44.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-045,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 45.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-046,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 46.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-047,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 47.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-048,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 48.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-049,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 49.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-050,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 50.",Publishing Private Information,Publishing Private Information,Refer to human review,True
